OUTCOME_CONCEPT_ID,REACTION_NAME
35708465,Metastases to peritoneum
37119739,Vaginal disorder
35809256,Product contamination physical
35104740,Lymphadenitis
36314071,Blood triglycerides abnormal
42890381,Motor developmental delay
36110520,Pelvic inflammatory disease
37622454,Arterial thrombosis
35707765,Gastrointestinal injury
36516994,Soft tissue haemorrhage
36312498,Tri-iodothyronine increased
36110655,Acne pustular
42889491,Chronic hepatitis C
36416503,Respiratory alkalosis
36617522,Bladder neoplasm
35305833,Porphyria non-acute
36313402,Monocyte count decreased
36211709,Wound decomposition
36516924,Kyphoscoliosis
35707701,Diverticulitis intestinal haemorrhagic
37019326,Hypertensive nephropathy
35104100,Aplasia pure red cell
37520707,Breast prosthesis implantation
37219941,Foreign body aspiration
36919230,COMPLETED SUICIDE
35809387,NODULE
37622438,BLOOD PRESSURE FLUCTUATION
36313151,Red blood cell sedimentation rate abnormal
36312531,BLOOD CREATINE PHOSPHOKINASE MB INCREASED
36313993,HIGH DENSITY LIPOPROTEIN DECREASED
36110110,ENTEROBACTER INFECTION
35708612,FOAMING AT MOUTH
37219806,OBLITERATIVE BRONCHIOLITIS
35104302,HAEMOLYSIS
37521492,BRAIN OPERATION
36718586,MYELOPATHY
36516800,JOINT CONTRACTURE
36313024,COAGULATION TIME PROLONGED
36211394,SUBCUTANEOUS HAEMATOMA
35607161,RETINAL VASCULITIS
36617249,ADENOMA BENIGN
35809218,CAPILLARY LEAK SYNDROME
35305833,PORPHYRIA NON-ACUTE
35708298,APPENDICITIS PERFORATED
36312936,ANTITHROMBIN III DECREASED
36312326,BLOOD LUTEINISING HORMONE INCREASED
35104674,PARAPROTEINAEMIA
35808799,APPLICATION SITE EROSION
35607326,CHOROIDAL EFFUSION
37119656,INFERTILITY MALE
35909496,HEPATOBILIARY DISEASE
37522206,MASS EXCISION
36211546,DEVICE LEAKAGE
35808948,INFUSION SITE RASH
37622512,ARTERIOVENOUS FISTULA
36313025,COAGULATION TIME SHORTENED
35809333,DRUG TOLERANCE INCREASED
35707576,ANORECTAL DISCOMFORT
35707579,RECTAL DISCHARGE
36211298,FAT EMBOLISM
37219912,SPUTUM RETENTION
35506666,HYPOTHALAMO-PITUITARY DISORDER
37522129,CATHETER PLACEMENT
35205138,RIGHT VENTRICLE OUTFLOW TRACT OBSTRUCTION
36416720,VITAMIN B1 DEFICIENCY
37622447,CARDIOVASCULAR INSUFFICIENCY
35707771,INTESTINAL ANASTOMOSIS COMPLICATION
36211395,AUTONOMIC DYSREFLEXIA
37320123,SKIN FIBROSIS
42890110,CANDIDA TEST POSITIVE
36110549,INFECTED BITES
42890467,DECREASED VIBRATORY SENSE
37119684,TESTICULAR MASS
35104266,ACUTE CHEST SYNDROME
35104283,PAROXYSMAL NOCTURNAL HAEMOGLOBINURIA
35808951,INFUSION SITE SCAR
36516946,DACTYLITIS
35607390,ATROPHY OF GLOBE
37521193,GINGIVAL GRAFT
36517036,EWING'S SARCOMA
35305441,PERSISTENT LEFT SUPERIOR VENA CAVA
36211624,PERIPROSTHETIC FRACTURE
35909477,NEONATAL CHOLESTASIS
35205060,AORTIC VALVE ATRESIA
35809234,Discomfort
35607019,Anterior chamber inflammation
36110554,Infection susceptibility increased
35707676,Gingival erosion
36111023,Encephalitis viral
37019361,RENAL VEIN THROMBOSIS
37219890,HYPOVENTILATION
36516954,LIMB DISCOMFORT
36919154,SCHIZOAFFECTIVE DISORDER
35808830,APPLICATION SITE URTICARIA
36312852,BLOOD COUNT ABNORMAL
35205199,SUBENDOCARDIAL ISCHAEMIA
36211082,CARTILAGE INJURY
37521042,COLECTOMY TOTAL
35305502,FOETAL MALFORMATION
36718243,QUADRIPARESIS
35809007,INJECTION SITE PAPULE
35607363,MACULAR SCAR
36718154,CYTOTOXIC OEDEMA
35808972,INJECTION SITE DRYNESS
37521294,NASAL SEPTAL OPERATION
36516834,MYOSITIS OSSIFICANS
36718502,PERIPHERAL SENSORIMOTOR NEUROPATHY
37420513,CARDIAC ASSISTANCE DEVICE USER
42889571,Exposure via blood
36313807,Blood immunoglobulin M abnormal
35708054,Gastritis haemorrhagic
37420476,Child neglect
35104211,Methaemoglobinaemia
43053780,Non-infectious endophthalmitis
37521836,Continuous positive airway pressure
36315707,Urine leukocyte esterase positive
37522363,Central venous catheter removal
36516856,Periodic limb movement disorder
37320229,Lentigo
42889157,Eyelid thickening
35808903,Implant site pustules
35306293,Porokeratosis
35809289,Product reconstitution issue
42889382,Intentional medical device removal by patient
35104793,Splenic embolism
42889232,Graft versus host disease in intestine
36516862,Floppy infant
35506466,Steroid withdrawal syndrome
36110103,Tetanus
35104676,PLATELET AGGREGATION INHIBITION
35506525,Diabetic eye disease
36517147,Tendinous contracture
36517036,Ewing's sarcoma
36617689,Testicular cyst
35808962,Injection site anaesthesia
36516782,Haemophilic arthropathy
35305998,Congenital multiplex arthrogryposis
36110525,Tubo-ovarian abscess
36818716,Hyperemesis gravidarum
35104065,Anaemia folate deficiency
37019279,Urinary tract inflammation
36111046,Viral haemorrhagic cystitis
36110610,Penile infection
42890064,Moraxella test positive
36314665,Hepatitis B DNA assay positive
36312044,DIRECTIONAL DOPPLER FLOW TESTS ABNORMAL
35708112,Oesophageal hypomotility
35708337,Gastrointestinal telangiectasia
36617620,Ovarian germ cell cancer stage II
35205105,Pulmonary valve sclerosis
37521943,TENOLYSIS
36718005,CEREBROVASCULAR ACCIDENT
36718280,BALANCE DISORDER
36516958,NECK PAIN
35506811,THYROID NEOPLASM
36718433,SPEECH DISORDER
36718406,SENSORY DISTURBANCE
35104151,PROTEIN C DEFICIENCY
36110708,SINUSITIS
36314085,ANION GAP INCREASED
36211259,LIGAMENT RUPTURE
36110709,TONSILLITIS
35708620,ORAL DISCOMFORT
35607441,BLINDNESS
37219898,TACHYPNOEA
35809125,ENERGY INCREASED
35708709,PAROTID GLAND ENLARGEMENT
35708042,COLITIS MICROSCOPIC
36919101,STARING
37622444,HYPOVOLAEMIC SHOCK
35204911,BUNDLE BRANCH BLOCK LEFT
37019396,DYSURIA
36718146,HYDROCEPHALUS
37019308,RENAL DISORDER
35205152,PERSISTENT FOETAL CIRCULATION
37622454,ARTERIAL THROMBOSIS
35104306,JAUNDICE
37019453,RENAL PAIN
35506793,THYROTOXIC CRISIS
35708314,EROSIVE OESOPHAGITIS
35406366,DEAFNESS UNILATERAL
37019411,URINE FLOW DECREASED
36517081,METASTASES TO SOFT TISSUE
35809386,Mass
36211475,Wrong technique in drug usage process
36416634,Hypercholesterolaemia
36111047,Viral infection
36617702,Prostate cancer
36211131,Hand fracture
36211132,Humerus fracture
36211471,Poor quality drug administered
36617934,Basal cell carcinoma
36617436,Renal cyst
37219946,Respiratory tract congestion
37622406,Haemorrhagic infarction
35909518,Hepatic failure
42889497,Non-alcoholic steatohepatitis
42890655,Psychological trauma
35205388,Pericardial effusion
37521085,Pancreatectomy
42890652,Emotional poverty
36009708,Erythema nodosum
36416555,Resorption bone increased
35808965,Injection site cellulitis
36110774,Meningitis tuberculous
35708257,Acquired oesophageal web
36617837,Non-small cell lung cancer metastatic
35506647,Growth accelerated
35205331,Myocardial oedema
37520950,Haemorrhoid operation
36718112,MULTIPLE SCLEROSIS RELAPSE
37521191,Dental prosthesis placement
35104887,NEUTROPENIC SEPSIS
37019409,URINARY HESITATION
36110044,INCISION SITE CELLULITIS
37219885,APNOEA
36311820,ECHOCARDIOGRAM ABNORMAL
36313585,Hepatic enzyme increased
36211132,HUMERUS FRACTURE
37119647,EJACULATION DISORDER
36517119,BUNION
35104532,MANTLE CELL LYMPHOMA
35809118,DEVELOPMENTAL DELAY
36718093,PAROSMIA
35707804,FEMALE GENITAL TRACT FISTULA
35708174,FAECAL INCONTINENCE
35708243,INTESTINAL STENOSIS
35909492,HEPATIC LESION
35305546,LOW SET EARS
36718350,APPARENT LIFE THREATENING EVENT
37622472,PERIPHERAL EMBOLISM
35205038,Dyspnoea
36718230,Hemiplegia
35808790,Application site burn
42889409,Foetal death
35708038,Colitis
36416527,Failure to thrive
36313745,Tumour marker increased
36617565,CERVIX CARCINOMA
35708633,OEDEMA MOUTH
37521032,INGUINAL HERNIA REPAIR
36110535,ABSCESS LIMB
35909527,Hepatic cirrhosis
37219822,Pneumonitis
36110581,Wound infection
37320313,Hair texture abnormal
36312616,Foetal heart rate abnormal
35707854,Oesophageal varices haemorrhage
37520692,Toe amputation
35707868,Lower gastrointestinal haemorrhage
36416644,Fat redistribution
37019317,Postrenal failure
36313349,Eosinophil count decreased
36211122,Spinal compression fracture
36617168,Breast cancer stage I
36110709,Tonsillitis
36416617,Food intolerance
42890175,Psychogenic seizure
36311940,ELECTROCARDIOGRAM T WAVE INVERSION
37521618,Caesarean section
36516855,Neuromyopathy
36311806,Cardiac stress test abnormal
35104762,Lymphocele
42889533,Atypical pneumonia
36517123,Synovial cyst
35909642,Haemangioma of liver
37219799,Bronchial obstruction
36312921,Activated partial thromboplastin time prolonged
45885684,Language disorder
35809239,Incision site pain
36110413,Histoplasmosis
37521184,Dental care
42890580,Soft tissue mass
36718440,Anticholinergic syndrome
37622453,Aortic thrombosis
37320221,Dandruff
35707878,Anogenital warts
35909449,Biliary dyskinesia
37420358,Postmenopause
35506460,Adrenal suppression
43562699,Defect conduction intraventricular
36718579,Radiculitis lumbosacral
42890123,Mycobacterium tuberculosis complex test positive
36110266,Streptococcal sepsis
36315643,Blood urine
35305435,Vascular anomaly
36818672,Arrested labour
36313830,Allergy test positive
42890057,Klebsiella test positive
36818651,Hydrops foetalis
36313603,Transaminases abnormal
35104154,Abnormal clotting factor
35809372,REBOUND EFFECT
35506786,BASEDOW'S DISEASE
36211280,ACCIDENT
37520714,MASTECTOMY
35808949,INFUSION SITE REACTION
43053775,PAPILLARY THYROID CANCER
36313710,CARBOHYDRATE ANTIGEN 15-3 INCREASED
37219839,PULMONARY ALVEOLAR HAEMORRHAGE
35708116,CHANGE OF BOWEL HABIT
35607008,OCULAR VASCULAR DISORDER
35809017,INJECTION SITE SCAR
35506562,HYPOGONADISM
37520853,EYE OPERATION
37219976,PNEUMOMEDIASTINUM
35104712,POIKILOCYTOSIS
36312224,NOREPINEPHRINE INCREASED
36718061,INTRACRANIAL VENOUS SINUS THROMBOSIS
36718429,MUTISM
37520698,MALIGNANT BREAST LUMP REMOVAL
35809071,NO ADVERSE EVENT
36416569,MAGNESIUM DEFICIENCY
37521568,FEMALE STERILISATION
36313255,MEAN CELL HAEMOGLOBIN INCREASED
36818693,ABNORMAL LABOUR
35707848,GASTRIC ANTRAL VASCULAR ECTASIA
37522313,Carotid artery stent insertion
35707938,Abdominal sepsis
42889105,Male genital atrophy
43053857,Hyperammonaemic crisis
35707775,Intestinal mucosal hypertrophy
36109999,ACTINOMYCOSIS
36818781,Meconium in amniotic fluid
36110199,Pseudomonal sepsis
36110124,Escherichia sepsis
36818726,Large for dates baby
36818823,NORMAL NEWBORN
36516833,MYOSITIS
36110954,Skin papilloma
36918937,Delirium
37521336,Bile duct stent insertion
37622438,Blood pressure fluctuation
35104806,Splenic rupture
37019460,Calculus ureteric
42889192,Age-related macular degeneration
35707593,Colon adenoma
35104625,Peripheral T-cell lymphoma unspecified
45885569,Intentional product use issue
35809333,Drug tolerance increased
36211259,Ligament rupture
36919165,Anorgasmia
36009893,Chronic allograft nephropathy
37522188,Incisional drainage
36918987,"Hallucination, olfactory"
36516753,Periostitis
35205001,Heart disease congenital
36110571,Sexually transmitted disease
35306075,Anencephaly
36009722,Serum sickness
36617169,Breast cancer stage II
36211153,Alcohol poisoning
37119516,Uterine cervical squamous metaplasia
35506747,Hyperparathyroidism secondary
35506481,Adrenal adenoma
37219886,Bradypnoea
35305967,Plagiocephaly
36311937,Electrocardiogram T wave amplitude decreased
36717991,Cerebellar haemorrhage
42889235,Ileal fistula
36718577,Radiculitis cervical
36617192,Benign neoplasm of skin
36416579,Hyperchloraemia
42890439,Decreased eye contact
35406306,Ear congestion
35607449,Colour blindness acquired
35205252,Propofol infusion syndrome
36110888,EPSTEIN-BARR VIRUS INFECTION
36617373,Neuroma
37119576,Penile blister
35305555,Congenital anomaly of adrenal gland
36110657,Burn infection
37521542,SPINAL OPERATION
36110239,WOUND INFECTION STAPHYLOCOCCAL
35104698,POLYCYTHAEMIA
37320169,NIKOLSKY'S SIGN
36211749,RECALL PHENOMENON
37522314,CAROTID ENDARTERECTOMY
36617554,UTERINE POLYP
37320115,PARAKERATOSIS
37119710,ENDOMETRIAL HYPERPLASIA
35607089,ERYTHEMA OF EYELID
36718324,STUPOR
36919053,AFFECTIVE DISORDER
35506767,THYROIDITIS
37119585,PENILE SWELLING
35506764,AUTOIMMUNE THYROIDITIS
37220043,PHARYNGEAL ERYTHEMA
36211464,INAPPROPRIATE SCHEDULE OF DRUG ADMINISTRATION
36316117,ANALGESIC DRUG LEVEL ABOVE THERAPEUTIC
36313171,PLATELET AGGREGATION DECREASED
36718457,DROP ATTACKS
35708678,PERITONEAL ADHESIONS
36818743,NEONATAL ASPHYXIA
35306022,OSTEOGENESIS IMPERFECTA
35305435,VASCULAR ANOMALY
36919162,"SCHIZOPHRENIA, PARANOID TYPE"
35808832,APPLICATION SITE WARMTH
36919167,MALE ORGASMIC DISORDER
35707814,ORAL CAVITY FISTULA
37019344,RENAL ARTERIOSCLEROSIS
36718117,SECONDARY PROGRESSIVE MULTIPLE SCLEROSIS
36617896,MALIGNANT RESPIRATORY TRACT NEOPLASM
36009751,RED MAN SYNDROME
35104701,ANISOCYTOSIS
36516856,PERIODIC LIMB MOVEMENT DISORDER
36110891,DENGUE FEVER
37219867,PULMONARY ARTERIAL HYPERTENSION
36416626,MINERAL DEFICIENCY
36110823,TRICHOMONIASIS
36110929,PNEUMONIA HERPES VIRAL
36718223,OROMANDIBULAR DYSTONIA
35809293,PRODUCT TASTE ABNORMAL
36315484,C-REACTIVE PROTEIN ABNORMAL
37520603,BONE LESION EXCISION
42890633,INFLAMMATORY MARKER INCREASED
42890828,EMBOLISM ARTERIAL
35305674,GASTROSCHISIS
36211778,VACCINATION FAILURE
35708008,ENTEROVIRUS INFECTION
35606924,EYELASH DISCOLOURATION
36818716,HYPEREMESIS GRAVIDARUM
37521933,LIPOMA EXCISION
35104169,Factor V Leiden mutation
37119581,Penile necrosis
36315304,Head circumference abnormal
43053786,Intestinal fibrosis
37622381,Aneurysm ruptured
36313699,Rheumatoid factor positive
36313339,CD4/CD8 ratio decreased
35305849,Leukodystrophy
36416694,Uraemic encephalopathy
37119552,FALLOPIAN TUBE DISORDER
35205096,MITRAL VALVE SCLEROSIS
37622429,ILIAC VEIN OCCLUSION
36315732,URINE URIC ACID INCREASED
36919087,AVOIDANT PERSONALITY DISORDER
37219824,Acute interstitial pneumonitis
45885974,Body temperature abnormal
36569891,Intervertebral disc annular tear
35809018,Injection site streaking
35606900,Pigment dispersion syndrome
37520627,Internal fixation of fracture
36211537,Vascular pseudoaneurysm
36312161,Blood cortisol decreased
37521542,Spinal operation
36316137,Anticonvulsant drug level below therapeutic
35707839,CREST syndrome
42889037,Congenital umbilical hernia
36312553,TROPONIN INCREASED
36110415,HISTOPLASMOSIS DISSEMINATED
36110435,TINEA INFECTION
35606944,CORNEAL INFILTRATES
35305921,CONGENITAL HAND MALFORMATION
35205000,FOETAL CARDIAC DISORDER
36517121,BURSA DISORDER
35707801,ENTEROCOLONIC FISTULA
36211060,BONE FISSURE
35809322,Device ineffective
36919134,Brief psychotic disorder with marked stressors
37119563,OVARIAN NECROSIS
35305681,CONGENITAL INTESTINAL MALFORMATION
35809269,FAILURE OF CHILD RESISTANT MECHANISM FOR PHARMACEUTICAL PRODUCT
35607169,Episcleritis
35808958,EMBOLIA CUTIS MEDICAMENTOSA
36517146,ENTHESOPATHY
35406410,Mastoid effusion
36211715,Fallopian tube perforation
42889493,Allergic hepatitis
35909477,Neonatal cholestasis
36211177,Nail toxicity
37521799,Pneumonectomy
35305411,Interruption of aortic arch
35606957,Chorioretinal disorder
35204967,CARDIAC ARREST NEONATAL
37520696,BREAST CYST EXCISION
42889754,HUMAN CHORIONIC GONADOTROPIN DECREASED
36516731,Bone formation decreased
37521586,Ectopic pregnancy termination
35506600,Feminisation acquired
35306222,Congenital diaphragmatic eventration
36009821,SLE ARTHRITIS
37520795,Hormone replacement therapy
36110108,Erythrasma
42889373,DEVICE ALARM ISSUE
35406445,TYMPANOSCLEROSIS
37521083,BILIARY SPHINCTEROTOMY
35707555,ANAL PROLAPSE
42890221,HYPOCITRATURIA
36312896,Bone marrow eosinophilic leukocyte count increased
36315547,Serum procollagen type III N-terminal propeptide increased
42889454,SPINAL PAIN
37219922,RALES
35708609,THROAT IRRITATION
37622518,HAEMORRHAGE
35506757,PARATHYROID DISORDER
36313585,HEPATIC ENZYME INCREASED
37320158,ERYTHEMA
36516957,MUSCULOSKELETAL PAIN
35808984,INJECTION SITE INDURATION
36919041,INAPPROPRIATE AFFECT
37219925,ACUTE RESPIRATORY FAILURE
35205164,CORONARY ARTERY DISEASE
35809211,MUCOSAL ULCERATION
36211353,URINARY BLADDER RUPTURE
36009882,JARISCH-HERXHEIMER REACTION
35607021,HYPOPYON
35506588,OLIGOMENORRHOEA
36416590,FLUID INTAKE REDUCED
36416584,ELECTROLYTE IMBALANCE
36312018,CAROTID BRUIT
35506448,CUSHINGOID
35104730,HILAR LYMPHADENOPATHY
35205095,MITRAL VALVE PROLAPSE
36416525,CACHEXIA
37219872,PULMONARY INFARCTION
37019295,TUBULOINTERSTITIAL NEPHRITIS
36416484,KUSSMAUL RESPIRATION
35205307,ATRIOVENTRICULAR SEPTAL DEFECT
36718045,CEREBROVASCULAR DISORDER
36617157,FIBROADENOMA OF BREAST
35305406,AORTA HYPOPLASIA
36110386,ONYCHOMYCOSIS
36718458,Serotonin syndrome
36313985,Blood cholesterol increased
35606824,Cataract
36718229,Hemiparesis
36516958,Neck pain
36111015,Bronchiolitis
35707561,Anorectal disorder
35809262,Product expiration date issue
36110820,TOXOPLASMOSIS
35506751,HYPOPARATHYROIDISM
36211681,Post procedural haemorrhage
36517152,Trigger finger
35809296,Incorrect product storage
37019299,Nephropathy
36718146,Hydrocephalus
35204955,Atrial tachycardia
35708753,Tongue discolouration
36211241,Pneumothorax traumatic
37119467,Breast atrophy
36311820,Echocardiogram abnormal
35607460,Myopia
36009824,Systemic lupus erythematosus rash
37119639,Genital pain
37320303,Onychoclasis
37520737,Cardioversion
35707641,Periodontal disease
36919083,Personality disorder
36110984,Pneumonia respiratory syncytial viral
35607189,Eye injury
36211678,Post procedural discharge
37622414,VASCULAR OCCLUSION
36313306,RETICULOCYTE COUNT INCREASED
36312930,ANTI FACTOR VIII ANTIBODY POSITIVE
35708138,GASTROINTESTINAL SOUNDS ABNORMAL
36313903,COMPUTERISED TOMOGRAM ABNORMAL
35708608,PARAESTHESIA ORAL
36718003,CEREBRAL ISCHAEMIA
35808810,APPLICATION SITE IRRITATION
36517122,BURSITIS
36313047,INTERNATIONAL NORMALISED RATIO ABNORMAL
36009952,IMMUNOSUPPRESSION
35708294,Gastrointestinal ulcer
36718449,Urinary incontinence
35104871,Lymphopenia
35708603,Pharyngitis
37219797,Asthmatic crisis
36517122,Bursitis
35104405,Hodgkin's disease
36110795,PNEUMONIA MYCOPLASMAL
36009740,FOOD ALLERGY
36009707,ERYTHEMA MULTIFORME
37320129,SKIN NECROSIS
36718375,FORMICATION
37320114,Pain of skin
35104721,Hepatosplenomegaly
35708178,Hypophagia
36316343,Blood calcium decreased
36312538,Blood creatine phosphokinase increased
36919103,Hyperventilation
37521342,Cholecystectomy
36110978,Progressive multifocal leukoencephalopathy
35708754,Tongue dry
35707936,Abdominal abscess
35808972,Injection site dryness
36009703,Bronchospasm
37622478,Venous thrombosis limb
36313957,Blood test abnormal
36617219,Metastases to central nervous system
35909459,Gallbladder non-functioning
36009952,Immunosuppression
36617553,Uterine leiomyoma
37219838,Organising pneumonia
36918956,Psychomotor retardation
36315606,Glomerular filtration rate decreased
43053909,Exposure via ingestion
35607160,Retinal oedema
36009740,Food allergy
35204969,Cardiac fibrillation
35909511,Hypoalbuminaemia
42890537,Vertebral foraminal stenosis
36718525,Clonic convulsion
35808854,Catheter site inflammation
45885676,Faeces soft
36315539,Protein total decreased
36311981,Heart rate abnormal
35205068,Bicuspid aortic valve
35406387,Labyrinthitis
37521041,Colectomy
37420482,Imprisonment
36516760,Vertebral wedging
42890499,Exostosis of jaw
36517119,Bunion
35205307,Atrioventricular septal defect
36314123,PCO2 decreased
37522165,Exploratory operation
35708549,Pancreatic neoplasm
36211694,Seroma
36718011,Haemorrhagic transformation stroke
36718279,Reflexes abnormal
35707687,Gingival abscess
37019281,Focal segmental glomerulosclerosis
35909510,Hypertransaminasaemia
42889462,Capsule physical issue
42889569,Multiple use of single-use product
36718542,Tonic convulsion
42889342,Type 2 lepra reaction
35808946,Infusion site pruritus
35205081,Congenital heart valve disorder
36718513,Dreamy state
35606974,OCULAR ICTERUS
36919169,ORGASMIC SENSATION DECREASED
36818726,LARGE FOR DATES BABY
35506466,STEROID WITHDRAWAL SYNDROME
36416506,WERNICKE'S ENCEPHALOPATHY
36718349,APNOEIC ATTACK
37521057,SIGMOIDECTOMY
35707676,GINGIVAL EROSION
35506807,THYROID ADENOMA
35708006,ENTEROCOLITIS INFECTIOUS
35809109,ADHESION
36919100,REGRESSIVE BEHAVIOUR
35809246,POST PROCEDURAL DISCOMFORT
